Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated,Report_Date_String,UID,Province_State
Russia,12/31/2020,52000,52000,0,12/31/2020,643,
Russia,1/1/2021,52000,52000,0,1/1/2021,643,
Russia,1/2/2021,800000,800000,0,1/2/2021,643,
Russia,1/3/2021,800000,800000,0,1/3/2021,643,
Russia,1/4/2021,800000,800000,0,1/4/2021,643,
Russia,1/5/2021,800000,800000,0,1/5/2021,643,
Russia,1/6/2021,800000,800000,0,1/6/2021,643,
Russia,1/7/2021,800000,800000,0,1/7/2021,643,
Russia,1/8/2021,800000,800000,0,1/8/2021,643,
Russia,1/9/2021,800000,800000,0,1/9/2021,643,
Russia,1/10/2021,800000,800000,0,1/10/2021,643,
Russia,1/11/2021,800000,800000,0,1/11/2021,643,
Russia,1/12/2021,800000,800000,0,1/12/2021,643,
Russia,1/13/2021,1000000,1000000,0,1/13/2021,643,
Russia,1/14/2021,1000000,1000000,0,1/14/2021,643,
Russia,1/15/2021,1000000,1000000,0,1/15/2021,643,
Russia,1/16/2021,1000000,1000000,0,1/16/2021,643,
Russia,1/17/2021,1000000,1000000,0,1/17/2021,643,
Russia,1/18/2021,1000000,1000000,0,1/18/2021,643,
Russia,1/19/2021,1000000,1000000,0,1/19/2021,643,
Russia,1/20/2021,1000000,1000000,0,1/20/2021,643,
Russia,1/21/2021,1000000,1000000,0,1/21/2021,643,
Russia,1/22/2021,1000000,1000000,0,1/22/2021,643,
Russia,1/23/2021,1000000,1000000,0,1/23/2021,643,
Russia,1/24/2021,1000000,1000000,0,1/24/2021,643,
Russia,1/25/2021,1000000,1000000,0,1/25/2021,643,
Russia,1/26/2021,1000000,1000000,0,1/26/2021,643,
Russia,1/27/2021,1000000,1000000,0,1/27/2021,643,
Russia,1/28/2021,1000000,1000000,0,1/28/2021,643,
Russia,1/29/2021,1000000,1000000,0,1/29/2021,643,
Russia,1/30/2021,1000000,1000000,0,1/30/2021,643,
Russia,1/31/2021,1000000,1000000,0,1/31/2021,643,
Russia,2/1/2021,1000000,1000000,0,2/1/2021,643,
Russia,2/2/2021,1000000,1000000,0,2/2/2021,643,
Russia,2/3/2021,1000000,1000000,0,2/3/2021,643,
Russia,2/4/2021,1000000,1000000,0,2/4/2021,643,
Russia,2/5/2021,1000000,1000000,0,2/5/2021,643,
Russia,2/6/2021,1000000,1000000,0,2/6/2021,643,
Russia,2/7/2021,1000000,1000000,0,2/7/2021,643,
Russia,2/8/2021,1000000,1000000,0,2/8/2021,643,
Russia,2/9/2021,1000000,1000000,0,2/9/2021,643,
Russia,2/10/2021,1000000,1000000,0,2/10/2021,643,
Russia,2/11/2021,1000000,1000000,0,2/11/2021,643,
Russia,2/12/2021,1000000,1000000,0,2/12/2021,643,
Russia,2/13/2021,1000000,1000000,0,2/13/2021,643,
Russia,2/14/2021,1000000,1000000,0,2/14/2021,643,
Russia,2/15/2021,1000000,1000000,0,2/15/2021,643,
Russia,2/16/2021,1000000,1000000,0,2/16/2021,643,
Russia,2/17/2021,1000000,1000000,0,2/17/2021,643,
Russia,2/18/2021,1000000,1000000,0,2/18/2021,643,
Russia,2/19/2021,1000000,1000000,0,2/19/2021,643,
Russia,2/20/2021,1000000,1000000,0,2/20/2021,643,
Russia,2/21/2021,1000000,1000000,0,2/21/2021,643,
Russia,2/22/2021,1000000,1000000,0,2/22/2021,643,
Russia,2/23/2021,1000000,1000000,0,2/23/2021,643,
Russia,2/24/2021,1000000,1000000,0,2/24/2021,643,
Russia,2/25/2021,1000000,1000000,0,2/25/2021,643,
Russia,2/26/2021,1000000,1000000,0,2/26/2021,643,
Russia,2/27/2021,1000000,1000000,0,2/27/2021,643,
Russia,2/28/2021,1000000,1000000,0,2/28/2021,643,
Russia,3/1/2021,1000000,1000000,0,3/1/2021,643,
Russia,3/2/2021,5249831,4158334,1091497,3/2/2021,643,
Russia,3/3/2021,5489342,4287423,1201919,3/3/2021,643,
Russia,3/4/2021,6010744,4701175,1309569,3/4/2021,643,
Russia,3/5/2021,6301854,4908178,1393676,3/5/2021,643,
Russia,3/6/2021,6583873,5082127,1501746,3/6/2021,643,
Russia,3/7/2021,6655487,5128138,1527349,3/7/2021,643,
Russia,3/8/2021,6669466,5136605,1532861,3/8/2021,643,
Russia,3/9/2021,6694349,5149589,1544760,3/9/2021,643,
Russia,3/10/2021,7048129,5272651,1775478,3/10/2021,643,
Russia,3/11/2021,7273933,5366009,1907924,3/11/2021,643,
Russia,3/12/2021,7273933,5366009,1907924,3/12/2021,643,
Russia,3/13/2021,7273933,5366009,1907924,3/13/2021,643,
Russia,3/14/2021,7273933,5366009,1907924,3/14/2021,643,
Russia,3/15/2021,7273933,5366009,1907924,3/15/2021,643,
Russia,3/16/2021,7273933,5366009,1907924,3/16/2021,643,
Russia,3/17/2021,7818009,5379359,2438650,3/17/2021,643,
Russia,3/18/2021,7909438,5431048,2478390,3/18/2021,643,
Russia,3/19/2021,8185944,5544777,2641167,3/19/2021,643,
Russia,3/20/2021,8306498,5595893,2710605,3/20/2021,643,
Russia,3/21/2021,8362575,5611139,2751436,3/21/2021,643,
Russia,3/22/2021,8362575,5611139,2751436,3/22/2021,643,
Russia,3/23/2021,8362575,5611139,2751436,3/23/2021,643,
Russia,3/24/2021,8362575,5611139,2751436,3/24/2021,643,
Russia,3/25/2021,8362575,5611139,2751436,3/25/2021,643,
Russia,3/26/2021,8362575,5611139,2751436,3/26/2021,643,
Russia,3/27/2021,8362575,5611139,2751436,3/27/2021,643,
Russia,3/28/2021,8362575,5611139,2751436,3/28/2021,643,
Russia,3/29/2021,11124350,6846664,4277686,3/29/2021,643,
Russia,3/30/2021,11183108,6886259,4296849,3/30/2021,643,
Russia,3/31/2021,11373572,7004336,4369236,3/31/2021,643,
Russia,4/1/2021,11642295,7159411,4482884,4/1/2021,643,
Russia,4/2/2021,11779295,7247479,4531816,4/2/2021,643,
Russia,4/3/2021,12038859,7445035,4593824,4/3/2021,643,
Russia,4/4/2021,12120810,7505764,4615046,4/4/2021,643,
Russia,4/5/2021,12215342,7576640,4638702,4/5/2021,643,
Russia,4/6/2021,12474954,7753876,4721078,4/6/2021,643,
Russia,4/7/2021,13047800,7908918,5138882,4/7/2021,643,
Russia,4/8/2021,13354502,8146598,5207904,4/8/2021,643,
Russia,4/9/2021,13628879,8333331,5295548,4/9/2021,643,
Russia,4/10/2021,13977397,8575951,5401446,4/10/2021,643,
Russia,4/11/2021,14108341,8692848,5415493,4/11/2021,643,
Russia,4/12/2021,14269543,8808044,5461499,4/12/2021,643,
Russia,4/13/2021,14583881,9037705,5546176,4/13/2021,643,
Russia,4/14/2021,14967802,9343939,5623863,4/14/2021,643,
Russia,4/15/2021,15164099,9473241,5690858,4/15/2021,643,
Russia,4/16/2021,15469617,9731470,5738147,4/16/2021,643,
Russia,4/17/2021,15700803,9918665,5782138,4/17/2021,643,
Russia,4/18/2021,16167151,10019885,6147266,4/18/2021,643,
Russia,4/19/2021,16237319,10077017,6160302,4/19/2021,643,
Russia,4/20/2021,16567842,10341593,6226249,4/20/2021,643,
Russia,4/21/2021,16821267,10520393,6300874,4/21/2021,643,
Russia,4/22/2021,17218313,10787419,6430894,4/22/2021,643,
Russia,4/23/2021,17535826,10997801,6538025,4/23/2021,643,
Russia,4/24/2021,18080498,11312625,6767873,4/24/2021,643,
Russia,4/25/2021,18152707,11362893,6789814,4/25/2021,643,
Russia,4/26/2021,18315316,11445394,6869922,4/26/2021,643,
Russia,4/27/2021,18557064,11599037,6958027,4/27/2021,643,
Russia,4/28/2021,19043771,11913555,7130216,4/28/2021,643,
Russia,4/29/2021,19523861,12152170,7371691,4/29/2021,643,
Russia,4/30/2021,19834392,12299770,7534622,4/30/2021,643,
Russia,5/1/2021,19934399,12377978,7556421,5/1/2021,643,
Russia,5/2/2021,20070743,12431003,7639740,5/2/2021,643,
Russia,5/3/2021,20110554,12449156,7661398,5/3/2021,643,
Russia,5/4/2021,20168443,12478994,7689449,5/4/2021,643,
Russia,5/5/2021,20720147,12704207,8015940,5/5/2021,643,
Russia,5/6/2021,21177713,12893563,8284150,5/6/2021,643,
Russia,5/7/2021,21296747,12940465,8356282,5/7/2021,643,
Russia,5/8/2021,21597074,13056228,8540846,5/8/2021,643,
Russia,5/9/2021,21597074,13056228,8540846,5/9/2021,643,
Russia,5/10/2021,21786131,13165465,8620666,5/10/2021,643,
Russia,5/11/2021,21844382,13205698,8638684,5/12/2021,643,
Russia,5/12/2021,22575945,13566658,9009287,5/13/2021,643,
Russia,5/13/2021,22782931,13653498,9129433,5/14/2021,643,
Russia,5/14/2021,23292045,13856566,9435479,5/15/2021,643,
Russia,5/15/2021,23292045,13856566,9435479,5/16/2021,643,
Russia,5/16/2021,23970334,14313416,9656918,5/17/2021,643,
Russia,5/17/2021,24087535,14361832,9725703,5/18/2021,643,
Russia,5/18/2021,24730749,14592957,9926270,5/19/2021,643,
Russia,5/19/2021,24862902,14718070,10144832,5/20/2021,643,
Russia,5/20/2021,25166959,14888987,10277972,5/21/2021,643,
Russia,5/21/2021,26419720,15031015,10437042,5/22/2021,643,
Russia,5/22/2021,26487305,15325919,11093801,5/23/2021,643,
Russia,5/23/2021,26767855,15360666,11111844,5/24/2021,643,
Russia,5/24/2021,27026797,15610238,11192086,5/25/2021,643,
Russia,5/25/2021,27374834,15768938,11257859,5/26/2021,643,
Russia,5/26/2021,27663366,16159658,11452201,5/27/2021,643,
Russia,5/27/2021,28165285,16225813,11514143,5/28/2021,643,
Russia,5/28/2021,28384422,16331436,11781458,5/29/2021,643,
Russia,5/29/2021,28449552,16470154,11894928,5/30/2021,643,
Russia,5/30/2021,29226192,16528341,11921211,5/31/2021,643,
Russia,5/31/2021,29406616,16576370,11925267,6/1/2021,643,
Rwanda,2/15/2021,0,0,0,2/15/2021,646,
Rwanda,2/16/2021,0,0,0,2/16/2021,646,
Rwanda,2/17/2021,0,0,0,2/17/2021,646,
Rwanda,2/18/2021,0,0,0,2/18/2021,646,
Rwanda,2/19/2021,0,0,0,2/19/2021,646,
Rwanda,2/20/2021,0,0,0,2/20/2021,646,
Rwanda,2/21/2021,0,0,0,2/21/2021,646,
Rwanda,2/22/2021,0,0,0,2/22/2021,646,
Rwanda,2/23/2021,0,0,0,2/23/2021,646,
Rwanda,2/24/2021,0,0,0,2/24/2021,646,
Rwanda,2/25/2021,0,0,0,2/25/2021,646,
Rwanda,2/26/2021,0,0,0,2/26/2021,646,
Rwanda,2/27/2021,0,0,0,2/27/2021,646,
Rwanda,2/28/2021,0,0,0,2/28/2021,646,
Rwanda,3/1/2021,0,0,0,3/1/2021,646,
Rwanda,3/2/2021,0,0,0,3/2/2021,646,
Rwanda,3/3/2021,0,0,0,3/3/2021,646,
Rwanda,3/4/2021,0,0,0,3/4/2021,646,
Rwanda,3/5/2021,75056,75056,0,3/5/2021,646,
Rwanda,3/6/2021,158898,158898,0,3/6/2021,646,
Rwanda,3/7/2021,198453,198453,0,3/7/2021,646,
Rwanda,3/8/2021,208677,208677,0,3/8/2021,646,
Rwanda,3/9/2021,220048,220048,0,3/9/2021,646,
Rwanda,3/10/2021,228954,228954,0,3/10/2021,646,
Rwanda,3/11/2021,238942,238942,0,3/11/2021,646,
Rwanda,3/12/2021,249074,249074,0,3/12/2021,646,
Rwanda,3/13/2021,253538,253538,0,3/13/2021,646,
Rwanda,3/14/2021,257449,257449,0,3/14/2021,646,
Rwanda,3/15/2021,314015,314015,0,3/15/2021,646,
Rwanda,3/16/2021,317708,317708,0,3/16/2021,646,
Rwanda,3/17/2021,321698,321698,0,3/17/2021,646,
Rwanda,3/18/2021,323744,323744,0,3/18/2021,646,
Rwanda,3/19/2021,329410,329410,0,3/19/2021,646,
Rwanda,3/20/2021,333355,333355,0,3/20/2021,646,
Rwanda,3/21/2021,334538,334538,0,3/21/2021,646,
Rwanda,3/22/2021,338544,338544,0,3/22/2021,646,
Rwanda,3/23/2021,343723,343723,0,3/23/2021,646,
Rwanda,3/24/2021,348629,348629,0,3/24/2021,646,
Rwanda,3/25/2021,348926,348926,0,3/25/2021,646,
Rwanda,3/26/2021,348926,348926,0,3/26/2021,646,
Rwanda,3/27/2021,348926,348926,0,3/27/2021,646,
Rwanda,3/28/2021,348926,348926,0,3/28/2021,646,
Rwanda,3/29/2021,348926,348926,0,3/29/2021,646,
Rwanda,3/30/2021,348926,348926,0,3/30/2021,646,
Rwanda,3/31/2021,348926,348926,0,3/31/2021,646,
Rwanda,4/1/2021,348926,348926,0,4/1/2021,646,
Rwanda,4/2/2021,348926,348926,0,4/2/2021,646,
Rwanda,4/3/2021,348926,348926,0,4/3/2021,646,
Rwanda,4/4/2021,348926,348926,0,4/4/2021,646,
Rwanda,4/5/2021,348926,348926,0,4/5/2021,646,
Rwanda,4/6/2021,348926,348926,0,4/6/2021,646,
Rwanda,4/7/2021,348926,348926,0,4/7/2021,646,
Rwanda,4/8/2021,348926,348926,0,4/8/2021,646,
Rwanda,4/9/2021,348926,348926,0,4/9/2021,646,
Rwanda,4/10/2021,348926,348926,0,4/10/2021,646,
Rwanda,4/11/2021,348926,348926,0,4/11/2021,646,
Rwanda,4/12/2021,348926,348926,0,4/12/2021,646,
Rwanda,4/13/2021,348926,348926,0,4/13/2021,646,
Rwanda,4/14/2021,348926,348926,0,4/14/2021,646,
Rwanda,4/15/2021,349427,349427,0,4/15/2021,646,
Rwanda,4/16/2021,349702,349702,0,4/16/2021,646,
Rwanda,4/17/2021,349702,349702,0,4/17/2021,646,
Rwanda,4/18/2021,349702,349702,0,4/18/2021,646,
Rwanda,4/19/2021,349702,349702,0,4/19/2021,646,
Rwanda,4/20/2021,349702,349702,0,4/20/2021,646,
Rwanda,4/21/2021,349702,349702,0,4/21/2021,646,
Rwanda,4/22/2021,349702,349702,0,4/22/2021,646,
Rwanda,4/23/2021,349702,349702,0,4/23/2021,646,
Rwanda,4/24/2021,349702,349702,0,4/24/2021,646,
Rwanda,4/25/2021,349702,349702,0,4/25/2021,646,
Rwanda,4/26/2021,349702,349702,0,4/26/2021,646,
Rwanda,4/27/2021,349702,349702,0,4/27/2021,646,
Rwanda,4/28/2021,349702,349702,0,4/28/2021,646,
Rwanda,4/29/2021,349702,349702,0,4/29/2021,646,
Rwanda,4/30/2021,349871,349871,0,4/30/2021,646,
Rwanda,5/1/2021,350003,350003,0,5/1/2021,646,
Rwanda,5/2/2021,350131,350131,0,5/2/2021,646,
Rwanda,5/3/2021,350223,350223,0,5/3/2021,646,
Rwanda,5/4/2021,350310,350310,0,5/4/2021,646,
Rwanda,5/5/2021,350352,350352,0,5/5/2021,646,
Rwanda,5/6/2021,350352,350352,0,5/6/2021,646,
Rwanda,5/7/2021,350400,350400,0,5/7/2021,646,
Rwanda,5/11/2021,350400,350400,0,5/12/2021,646,
Rwanda,5/12/2021,350400,350400,0,5/13/2021,646,
Rwanda,5/13/2021,350400,350400,0,5/14/2021,646,
Rwanda,5/14/2021,350400,350400,0,5/15/2021,646,
Rwanda,5/15/2021,350400,350400,0,5/16/2021,646,
Rwanda,5/16/2021,350400,350400,0,5/17/2021,646,
Rwanda,5/17/2021,350400,350400,0,5/18/2021,646,
Rwanda,5/18/2021,350400,350400,0,5/19/2021,646,
Rwanda,5/19/2021,350400,350400,0,5/20/2021,646,
Rwanda,5/20/2021,350400,350400,0,5/21/2021,646,
Rwanda,5/21/2021,350400,350400,0,5/22/2021,646,
Rwanda,5/22/2021,400096,350400,49696,5/23/2021,646,
Rwanda,5/23/2021,400096,350400,49696,5/24/2021,646,
Rwanda,5/24/2021,400096,350400,49696,5/25/2021,646,
Rwanda,5/25/2021,400096,350400,49696,5/26/2021,646,
Rwanda,5/26/2021,400096,350400,49696,5/27/2021,646,
Rwanda,5/27/2021,400096,350400,49696,5/28/2021,646,
Rwanda,5/28/2021,400096,350400,49696,5/29/2021,646,
Rwanda,5/29/2021,400096,350400,49696,5/30/2021,646,
Rwanda,5/30/2021,400096,350400,49696,5/31/2021,646,
Rwanda,5/31/2021,400096,350400,49696,6/1/2021,646,
Saint Kitts and Nevis,2/22/2021,0,0,0,2/22/2021,659,
Saint Kitts and Nevis,2/23/2021,0,0,0,2/23/2021,659,
Saint Kitts and Nevis,2/24/2021,0,0,0,2/24/2021,659,
Saint Kitts and Nevis,2/25/2021,0,0,0,2/25/2021,659,
Saint Kitts and Nevis,2/26/2021,0,0,0,2/26/2021,659,
Saint Kitts and Nevis,2/27/2021,0,0,0,2/27/2021,659,
Saint Kitts and Nevis,2/28/2021,0,0,0,2/28/2021,659,
Saint Kitts and Nevis,3/1/2021,0,0,0,3/1/2021,659,
Saint Kitts and Nevis,3/2/2021,0,0,0,3/2/2021,659,
Saint Kitts and Nevis,3/3/2021,0,0,0,3/3/2021,659,
Saint Kitts and Nevis,3/4/2021,0,0,0,3/4/2021,659,
Saint Kitts and Nevis,3/5/2021,0,0,0,3/5/2021,659,
Saint Kitts and Nevis,3/6/2021,0,0,0,3/6/2021,659,
Saint Kitts and Nevis,3/7/2021,0,0,0,3/7/2021,659,
Saint Kitts and Nevis,3/8/2021,0,0,0,3/8/2021,659,
Saint Kitts and Nevis,3/9/2021,0,0,0,3/9/2021,659,
Saint Kitts and Nevis,3/10/2021,0,0,0,3/10/2021,659,
Saint Kitts and Nevis,3/11/2021,0,0,0,3/11/2021,659,
Saint Kitts and Nevis,3/12/2021,0,0,0,3/12/2021,659,
Saint Kitts and Nevis,3/13/2021,0,0,0,3/13/2021,659,
Saint Kitts and Nevis,3/14/2021,0,0,0,3/14/2021,659,
Saint Kitts and Nevis,3/15/2021,0,0,0,3/15/2021,659,
Saint Kitts and Nevis,3/16/2021,6903,6903,0,3/16/2021,659,
Saint Kitts and Nevis,3/17/2021,6903,6903,0,3/17/2021,659,
Saint Kitts and Nevis,3/18/2021,6903,6903,0,3/18/2021,659,
Saint Kitts and Nevis,3/19/2021,7580,7580,0,3/19/2021,659,
Saint Kitts and Nevis,3/20/2021,7580,7580,0,3/20/2021,659,
Saint Kitts and Nevis,3/21/2021,7580,7580,0,3/21/2021,659,
Saint Kitts and Nevis,3/22/2021,7580,7580,0,3/22/2021,659,
Saint Kitts and Nevis,3/23/2021,7580,7580,0,3/23/2021,659,
Saint Kitts and Nevis,3/24/2021,7580,7580,0,3/24/2021,659,
Saint Kitts and Nevis,3/25/2021,7580,7580,0,3/25/2021,659,
Saint Kitts and Nevis,3/26/2021,7580,7580,0,3/26/2021,659,
Saint Kitts and Nevis,3/27/2021,8573,8573,0,3/27/2021,659,
Saint Kitts and Nevis,3/28/2021,8573,8573,0,3/28/2021,659,
Saint Kitts and Nevis,3/29/2021,8573,8573,0,3/29/2021,659,
Saint Kitts and Nevis,3/30/2021,8573,8573,0,3/30/2021,659,
Saint Kitts and Nevis,3/31/2021,8573,8573,0,3/31/2021,659,
Saint Kitts and Nevis,4/1/2021,8573,8573,0,4/1/2021,659,
Saint Kitts and Nevis,4/2/2021,8573,8573,0,4/2/2021,659,
Saint Kitts and Nevis,4/3/2021,8573,8573,0,4/3/2021,659,
Saint Kitts and Nevis,4/4/2021,8573,8573,0,4/4/2021,659,
Saint Kitts and Nevis,4/5/2021,8573,8573,0,4/5/2021,659,
Saint Kitts and Nevis,4/6/2021,8573,8573,0,4/6/2021,659,
Saint Kitts and Nevis,4/7/2021,8573,8573,0,4/7/2021,659,
Saint Kitts and Nevis,4/8/2021,8573,8573,0,4/8/2021,659,
Saint Kitts and Nevis,4/9/2021,8573,8573,0,4/9/2021,659,
Saint Kitts and Nevis,4/10/2021,10456,10456,0,4/10/2021,659,
Saint Kitts and Nevis,4/11/2021,10456,10456,0,4/11/2021,659,
Saint Kitts and Nevis,4/12/2021,10456,10456,0,4/12/2021,659,
Saint Kitts and Nevis,4/13/2021,10456,10456,0,4/13/2021,659,
Saint Kitts and Nevis,4/14/2021,11152,11152,0,4/14/2021,659,
Saint Kitts and Nevis,4/15/2021,11451,11451,0,4/15/2021,659,
Saint Kitts and Nevis,4/16/2021,11451,11451,0,4/16/2021,659,
Saint Kitts and Nevis,4/17/2021,11451,11451,0,4/17/2021,659,
Saint Kitts and Nevis,4/18/2021,11451,11451,0,4/18/2021,659,
Saint Kitts and Nevis,4/19/2021,11451,11451,0,4/19/2021,659,
Saint Kitts and Nevis,4/20/2021,11451,11451,0,4/20/2021,659,
Saint Kitts and Nevis,4/21/2021,11848,11848,0,4/21/2021,659,
Saint Kitts and Nevis,4/22/2021,11848,11848,0,4/22/2021,659,
Saint Kitts and Nevis,4/23/2021,11848,11848,0,4/23/2021,659,
Saint Kitts and Nevis,4/24/2021,11848,11848,0,4/24/2021,659,
Saint Kitts and Nevis,4/25/2021,11848,11848,0,4/25/2021,659,
Saint Kitts and Nevis,4/26/2021,11848,11848,0,4/26/2021,659,
Saint Kitts and Nevis,4/27/2021,11848,11848,0,4/27/2021,659,
Saint Kitts and Nevis,4/28/2021,11848,11848,0,4/28/2021,659,
Saint Kitts and Nevis,4/29/2021,11848,11848,0,4/29/2021,659,
Saint Kitts and Nevis,4/30/2021,11848,11848,0,4/30/2021,659,
Saint Kitts and Nevis,5/1/2021,11848,11848,0,5/1/2021,659,
Saint Kitts and Nevis,5/2/2021,11848,11848,0,5/2/2021,659,
Saint Kitts and Nevis,5/3/2021,11848,11848,0,5/3/2021,659,
Saint Kitts and Nevis,5/4/2021,13070,12943,127,5/4/2021,659,
Saint Kitts and Nevis,5/11/2021,13070,12943,127,5/12/2021,659,
Saint Kitts and Nevis,5/12/2021,13070,12943,127,5/13/2021,659,
Saint Kitts and Nevis,5/13/2021,13070,12943,127,5/14/2021,659,
Saint Kitts and Nevis,5/14/2021,15567,13821,1746,5/15/2021,659,
Saint Kitts and Nevis,5/15/2021,15567,13821,1746,5/16/2021,659,
Saint Kitts and Nevis,5/16/2021,15567,13821,1746,5/17/2021,659,
Saint Kitts and Nevis,5/17/2021,15567,13821,1746,5/18/2021,659,
Saint Kitts and Nevis,5/18/2021,15567,13821,1746,5/19/2021,659,
Saint Kitts and Nevis,5/19/2021,18695,14588,4107,5/20/2021,659,
Saint Kitts and Nevis,5/20/2021,18695,14588,4107,5/21/2021,659,
Saint Kitts and Nevis,5/21/2021,18695,14588,4107,5/22/2021,659,
Saint Kitts and Nevis,5/22/2021,18695,14588,4107,5/23/2021,659,
Saint Kitts and Nevis,5/23/2021,21459,15619,5840,5/24/2021,659,
Saint Kitts and Nevis,5/24/2021,21459,15619,5840,5/25/2021,659,
Saint Kitts and Nevis,5/25/2021,21459,15619,5840,5/26/2021,659,
Saint Kitts and Nevis,5/26/2021,21459,15619,5840,5/27/2021,659,
Saint Kitts and Nevis,5/27/2021,21459,15619,5840,5/28/2021,659,
Saint Kitts and Nevis,5/28/2021,21459,15619,5840,5/29/2021,659,
Saint Kitts and Nevis,5/29/2021,25347,18425,6922,5/30/2021,659,
Saint Kitts and Nevis,5/30/2021,25347,18425,6922,5/31/2021,659,
Saint Kitts and Nevis,5/31/2021,25347,18425,6922,6/1/2021,659,
Saint Lucia,2/16/2021,0,0,0,2/16/2021,662,
Saint Lucia,2/17/2021,0,0,0,2/17/2021,662,
Saint Lucia,2/18/2021,0,0,0,2/18/2021,662,
Saint Lucia,2/19/2021,0,0,0,2/19/2021,662,
Saint Lucia,2/20/2021,0,0,0,2/20/2021,662,
Saint Lucia,2/21/2021,0,0,0,2/21/2021,662,
Saint Lucia,2/22/2021,0,0,0,2/22/2021,662,
Saint Lucia,2/23/2021,0,0,0,2/23/2021,662,
Saint Lucia,2/24/2021,0,0,0,2/24/2021,662,
Saint Lucia,2/25/2021,0,0,0,2/25/2021,662,
Saint Lucia,2/26/2021,0,0,0,2/26/2021,662,
Saint Lucia,2/27/2021,0,0,0,2/27/2021,662,
Saint Lucia,2/28/2021,0,0,0,2/28/2021,662,
Saint Lucia,3/1/2021,0,0,0,3/1/2021,662,
Saint Lucia,3/2/2021,0,0,0,3/2/2021,662,
Saint Lucia,3/3/2021,0,0,0,3/3/2021,662,
Saint Lucia,3/4/2021,2094,2094,0,3/4/2021,662,
Saint Lucia,3/5/2021,2094,2094,0,3/5/2021,662,
Saint Lucia,3/6/2021,2094,2094,0,3/6/2021,662,
Saint Lucia,3/7/2021,2094,2094,0,3/7/2021,662,
Saint Lucia,3/8/2021,2094,2094,0,3/8/2021,662,
Saint Lucia,3/9/2021,2094,2094,0,3/9/2021,662,
Saint Lucia,3/10/2021,2094,2094,0,3/10/2021,662,
Saint Lucia,3/11/2021,2094,2094,0,3/11/2021,662,
Saint Lucia,3/12/2021,17389,17389,0,3/12/2021,662,
Saint Lucia,3/13/2021,17389,17389,0,3/13/2021,662,
Saint Lucia,3/14/2021,17389,17389,0,3/14/2021,662,
Saint Lucia,3/15/2021,17389,17389,0,3/15/2021,662,
Saint Lucia,3/16/2021,17389,17389,0,3/16/2021,662,
Saint Lucia,3/17/2021,17389,17389,0,3/17/2021,662,
Saint Lucia,3/18/2021,17389,17389,0,3/18/2021,662,
Saint Lucia,3/19/2021,20247,20247,0,3/19/2021,662,
Saint Lucia,3/20/2021,20247,20247,0,3/20/2021,662,
Saint Lucia,3/21/2021,20247,20247,0,3/21/2021,662,
Saint Lucia,3/22/2021,20247,20247,0,3/22/2021,662,
Saint Lucia,3/23/2021,20247,20247,0,3/23/2021,662,
Saint Lucia,3/24/2021,20247,20247,0,3/24/2021,662,
Saint Lucia,3/25/2021,20247,20247,0,3/25/2021,662,
Saint Lucia,3/26/2021,20247,20247,0,3/26/2021,662,
Saint Lucia,3/27/2021,20247,20247,0,3/27/2021,662,
Saint Lucia,3/28/2021,21494,20247,0,3/28/2021,662,
Saint Lucia,3/29/2021,21494,20247,0,3/29/2021,662,
Saint Lucia,3/30/2021,22011,20247,0,3/30/2021,662,
Saint Lucia,3/31/2021,22357,20247,0,3/31/2021,662,
Saint Lucia,4/1/2021,22554,20247,0,4/1/2021,662,
Saint Lucia,4/2/2021,22554,20247,0,4/2/2021,662,
Saint Lucia,4/3/2021,22554,20247,0,4/3/2021,662,
Saint Lucia,4/4/2021,22554,20247,0,4/4/2021,662,
Saint Lucia,4/5/2021,22554,20247,0,4/5/2021,662,
Saint Lucia,4/6/2021,22554,20247,0,4/6/2021,662,
Saint Lucia,4/7/2021,22839,20247,0,4/7/2021,662,
Saint Lucia,4/8/2021,22935,20247,0,4/8/2021,662,
Saint Lucia,4/9/2021,23150,20247,0,4/9/2021,662,
Saint Lucia,4/10/2021,23257,20247,0,4/10/2021,662,
Saint Lucia,4/11/2021,23257,20247,0,4/11/2021,662,
Saint Lucia,4/12/2021,23257,20247,0,4/12/2021,662,
Saint Lucia,4/13/2021,23257,20247,0,4/13/2021,662,
Saint Lucia,4/14/2021,23345,20247,0,4/14/2021,662,
Saint Lucia,4/15/2021,23345,20247,0,4/15/2021,662,
Saint Lucia,4/16/2021,23575,20247,0,4/16/2021,662,
Saint Lucia,4/17/2021,23664,20247,0,4/17/2021,662,
Saint Lucia,4/18/2021,23664,20247,0,4/18/2021,662,
Saint Lucia,4/19/2021,23688,20247,0,4/19/2021,662,
Saint Lucia,4/20/2021,23688,20247,0,4/20/2021,662,
Saint Lucia,4/21/2021,23829,20247,0,4/21/2021,662,
Saint Lucia,4/22/2021,23829,20247,0,4/22/2021,662,
Saint Lucia,4/23/2021,23861,20247,0,4/23/2021,662,
Saint Lucia,4/24/2021,23941,20247,0,4/24/2021,662,
Saint Lucia,4/25/2021,23941,20247,0,4/25/2021,662,
Saint Lucia,4/26/2021,23941,20247,0,4/26/2021,662,
Saint Lucia,4/27/2021,24014,20247,0,4/27/2021,662,
Saint Lucia,4/28/2021,24123,20247,0,4/28/2021,662,
Saint Lucia,4/29/2021,24230,20247,0,4/29/2021,662,
